provider_id,provider_name,facility_type,rating,license_date,capacity,contact_email,geo_id,Active_Flag,Mentor_Assigned,Mentor_Contact
PRV_000760,"Baker, Newman and Washington",Center,2.12,2016-04-12,177,gardnerbrittany@garcia-weiss.biz,GEO_0129,0,Linda Dean,(975)258-0005x63125
PRV_000761,Brock-Owens,Center,2.04,2019-05-21,109,nicholas76@bentley-mathis.com,GEO_0173,1,Bryan Wilson,(284)571-0714x47650
PRV_000762,Roberts-Patel,Center,4.88,2018-07-21,33,anthony55@hall.com,GEO_0093,1,James Nguyen,7485013794
PRV_000763,Davis Group,Center,1.91,2025-10-27,253,thomasrandall@petty.com,GEO_0129,1,Michelle Cain,(828)916-6412
PRV_000764,"Griffin, Gibson and Wright",School,3.44,2025-06-07,116,edickson@duncan-harris.biz,GEO_0035,1,Jon Black,(704)649-8240x49653
PRV_000765,Richards PLC,School,1.77,2024-07-24,31,bgallagher@guzman-miller.net,GEO_0192,1,Curtis Harvey,001-729-467-0963
PRV_000766,Brown-Collins,Home,3.22,2017-11-26,20,sherry53@williams.net,GEO_0090,1,Jason Doyle,001-307-778-0387
PRV_000767,Johnson-Gonzales,Center,1.03,2024-08-10,94,charlesgonzalez@aguilar.com,GEO_0148,1,Elizabeth Gomez,+1-389-278-6722x559
PRV_000768,Brown-Pope,School,4.53,2016-04-01,73,david42@gonzalez.com,GEO_0037,0,Lisa Hernandez,750-525-0679x11525
PRV_000769,Williams Inc,Center,3.4,2025-10-23,6,leah58@caldwell-davis.org,GEO_0159,0,Diane Rowe,+1-951-525-3092x45594
PRV_000770,"Fisher, Carpenter and Cole",Center,2.2,2017-03-22,32,vfreeman@rice-smith.com,GEO_0134,1,Sally Blanchard,001-510-991-8375x16211
PRV_000771,Doyle Inc,School,2.59,2022-08-17,230,emilythompson@miller.com,GEO_0037,0,Emily Andrade,(562)860-7296x4720
PRV_000772,Moreno Group,Home,4.52,2017-09-30,230,xevans@farmer.com,GEO_0134,0,Matthew Smith,+1-747-619-5525x21736
PRV_000773,"Hood, Martinez and Johnson",Center,2.18,2023-07-21,129,emily64@villegas.info,GEO_0031,1,James Blake,+1-574-832-1602
PRV_000774,"Rodriguez, Landry and Barron",School,1.18,2022-05-12,250,dixondavid@pope.com,GEO_0042,0,Tanya Parker,618-636-6656x7341
PRV_000775,Patton LLC,Center,4.79,2024-06-25,226,pateltodd@gomez.com,GEO_0037,0,Robin Martin,001-486-433-9491x009
PRV_000776,Chapman PLC,Center,4.86,2017-06-27,172,castrojoseph@potter.com,GEO_0134,0,Tommy Miller,8995431160
PRV_000777,Brooks Ltd,Home,4.68,2017-02-07,196,bpowell@alvarez.biz,GEO_0017,1,Elizabeth Bailey,+1-305-221-4584
PRV_000778,"Contreras, Howard and Friedman",Home,2.18,2023-02-02,193,pflores@gonzalez.com,GEO_0110,0,Veronica Hernandez,556-409-6066x50769
PRV_000779,"Hernandez, Mccarty and Cook",Center,1.01,2018-12-15,23,larsenrobert@fitzgerald-owens.com,GEO_0189,1,Amber Kelley,001-668-247-3640x39787
PRV_000780,Garcia Ltd,Home,2.03,2016-06-01,152,fatkinson@thompson.net,GEO_0030,0,Sean Cox,(873)690-3864
PRV_000781,Cain-Noble,Center,4.65,2022-08-05,161,gparker@costa-poole.com,GEO_0174,1,Scott Lucero,(676)670-0402x06204
PRV_000782,Holloway-Lee,School,4.99,2023-09-25,206,gavin21@skinner-ross.org,GEO_0137,0,Katrina Williams,386-935-7889
PRV_000783,Hartman-Hunter,School,2.06,2025-07-05,99,qgarner@olson.com,GEO_0043,1,Leah Jones,622-607-9785x85343
PRV_000784,Diaz-Williams,Center,4.25,2021-01-30,93,barnettpatricia@guerrero.com,GEO_0170,0,Donna Lawrence,+1-292-558-3847x52433
PRV_000785,"Carter, Diaz and Hall",Home,4.62,2016-10-03,11,richardsonkelli@reyes.com,GEO_0055,1,Alexander Vaughan,+1-486-378-3719x1658
PRV_000786,Walker Ltd,Home,4.43,2018-07-07,103,robertjackson@reed-sanchez.info,GEO_0053,1,Brandon Durham,001-748-649-5595x66665
PRV_000787,"Taylor, Jimenez and Alexander",School,2.95,2016-07-25,209,april63@allen.com,GEO_0200,1,Cody Johnson MD,001-228-466-4000
PRV_000788,Cruz PLC,Home,4.08,2018-10-01,176,thorntonrobin@fleming.com,GEO_0043,1,Samantha White,474-659-3198x732
PRV_000789,Jones-Downs,Home,2.94,2019-02-06,247,rebeccavaughn@parsons-simmons.net,GEO_0146,1,Mary Shaw,+1-546-206-2938
PRV_000790,Bishop Ltd,Center,2.94,2022-05-28,182,david02@hill.biz,GEO_0066,0,Tracey West,+1-822-354-8284x45904
PRV_000791,Villa and Sons,Home,1.6,2023-03-20,130,forbesgary@woodward-parker.org,GEO_0169,1,Elizabeth Castro,899.892.0155x38209
PRV_000792,Thomas PLC,Home,3.04,2021-05-12,269,craig89@davis.com,GEO_0030,1,Timothy Martin,001-820-300-6329x0111
PRV_000793,"Salazar, Holland and Meadows",School,2.7,2019-02-11,27,cohenjonathan@hill.com,GEO_0148,1,Paul Clark,+1-926-381-5005
PRV_000794,Jones-Palmer,School,2.18,2022-04-11,96,amberharris@trujillo.biz,GEO_0072,1,Mikayla Schroeder,001-386-402-8068x6078
PRV_000795,"Davis, Chandler and Bradford",Home,4.68,2022-06-01,58,nicholasmurphy@rogers-clark.com,GEO_0099,0,Michael Nunez,560.283.9682x968
PRV_000796,"Stewart, Evans and Fisher",Home,3.08,2022-07-15,100,rhamilton@cole-johnson.net,GEO_0001,1,Jason Frazier,506.550.9427
PRV_000797,"Spears, Sandoval and Foster",Home,1.29,2023-10-23,16,tracycallahan@hall.com,GEO_0180,0,Dawn Grant,+1-561-570-6160x0091
PRV_000798,"Short, Tran and Stokes",Home,2.18,2024-10-12,71,jennifer31@wright-baldwin.com,GEO_0002,0,Joseph Martinez,+1-474-407-7982x53270
PRV_000799,Fernandez Ltd,School,3.31,2019-12-07,272,juliehanna@david-clark.com,GEO_0123,0,Christopher Salazar,001-453-326-2498x933
PRV_000800,Carpenter Ltd,Home,3.74,2019-06-22,31,vanderson@gibson.com,GEO_0142,0,Thomas Buck,+1-255-933-7312
PRV_000801,"Carson, Keller and Miller",Center,2.77,2023-04-17,87,anthony28@bauer-thornton.com,GEO_0167,0,Stephanie Williams,735-862-5477x514
PRV_000802,Lam-Horton,Home,2.08,2025-02-07,41,christopher67@chan.net,GEO_0085,1,Susan Thompson,776-832-3451x6166
PRV_000803,"Sutton, Porter and Ortiz",Center,1.7,2025-10-04,122,rodneygriffin@figueroa.info,GEO_0028,1,Jay Walker,630-812-0664
PRV_000804,"Mitchell, Norton and Gay",Center,1.14,2017-08-22,93,dixonkristin@williams.com,GEO_0134,1,Amber Hayes,001-437-303-0348x37985
PRV_000805,Mckinney Group,Home,1.94,2019-01-20,211,misty00@bradford-campbell.com,GEO_0194,0,Justin Walton,001-731-906-6929x9954
PRV_000806,"Williams, Evans and Haynes",Center,4.6,2015-12-21,145,cristian64@frost-miller.com,GEO_0196,1,Kevin Walker,802.291.5759x416
PRV_000807,Mayer Inc,Center,1.79,2018-12-11,8,allison32@sanchez.com,GEO_0028,0,Dorothy Austin,001-931-241-3037x970
PRV_000808,Vaughan-Rivera,Home,2.44,2020-04-30,45,ashleytaylor@donovan-wade.biz,GEO_0084,1,Katie Andrews,(813)456-6144x94965
PRV_000809,"Thompson, Gardner and Mullins",Center,4.79,2020-04-12,59,jonathonlyons@porter.biz,GEO_0184,0,Curtis Jensen,223.375.4158
PRV_000810,Foster-Myers,Center,3.36,2024-07-03,206,randymeyer@gilmore.biz,GEO_0117,1,Matthew Livingston,522-623-5507x74893
PRV_000811,"Barnes, Shaffer and Thompson",School,3.22,2022-12-10,218,wcook@mason.org,GEO_0186,0,Todd Anderson Jr.,277.601.0629
PRV_000812,Jackson-Mullins,Home,4.82,2019-02-07,76,samantha20@strong.com,GEO_0125,0,Kayla Harrison,+1-348-476-3742x643
PRV_000813,"Martinez, Murray and Nichols",Home,2.28,2019-10-23,268,patriciayoung@cooper.info,GEO_0093,1,Scott Duarte,495.229.6882
PRV_000814,Rodriguez-Morgan,Center,1.92,2021-04-22,82,garzachad@schultz.com,GEO_0009,0,Alexander Sanchez,001-302-944-1014x591
PRV_000815,"Williams, Thomas and Davenport",School,1.56,2019-07-20,231,smiththomas@johnson-mercado.com,GEO_0070,1,Sherri Schmidt,(369)347-1177x17102
PRV_000816,Villarreal-Christian,Center,3.49,2017-11-24,298,roserivers@morrison.com,GEO_0023,1,Michael Jones,(728)211-2835
PRV_000817,"Lewis, Beltran and Peters",Home,2.96,2022-10-14,128,hgonzales@wells-cole.net,GEO_0028,0,Jeffrey Jackson,001-252-407-3208
PRV_000818,Little Inc,School,2.3,2016-07-14,36,jessicapittman@parks.com,GEO_0159,1,Hannah George,001-446-653-6886x53445
PRV_000819,"Underwood, Lewis and Thomas",Center,2.75,2020-05-18,281,jacobandrews@meyers.com,GEO_0004,0,Omar Brock,+1-827-828-0221x4876
PRV_000820,"Scott, Bennett and Nicholson",School,3.93,2019-06-12,52,vallen@boyd-yoder.net,GEO_0084,1,Allen Lee,912.599.6792x1299
PRV_000821,Olson PLC,Center,4.58,2018-10-27,188,alexandra84@strickland-neal.com,GEO_0002,0,Tabitha Lopez,(874)464-3535x559
PRV_000822,Rose Group,Home,3.62,2025-01-18,172,gjimenez@wood.biz,GEO_0128,0,Stephanie Elliott,+1-298-332-4090x589
PRV_000823,Boone-Guerra,Home,3.44,2017-12-31,186,kimjamie@ortiz.com,GEO_0134,0,Jacob Nguyen,001-670-563-0671x3250
PRV_000824,Perez-Moore,Center,4.01,2023-12-25,21,weissstanley@montes-casey.biz,GEO_0056,0,Jamie Patton,341-662-5233
PRV_000825,Haney Inc,School,1.7,2017-10-22,244,lambthomas@barnett.net,GEO_0030,0,Timothy Perez,+1-754-543-4826x28015
PRV_000826,Miller-Baldwin,Center,4.68,2025-10-07,289,kingdonald@davis.com,GEO_0044,0,Linda Taylor,(842)781-2842
PRV_000827,"Davis, Murphy and Sanford",Home,2.37,2023-04-08,222,victorcoffey@sanchez-schaefer.biz,GEO_0102,1,Jason Mays,460-711-3128
PRV_000828,"Miranda, Rodriguez and Hill",Home,2.05,2019-11-08,54,dianekrueger@bauer-greene.com,GEO_0155,1,Jerry Webster,001-978-334-6908
PRV_000829,Chapman Inc,School,4.79,2024-07-20,132,bethmartinez@hernandez.biz,GEO_0044,0,Robert Carlson,5808182745
PRV_000830,Collins Group,Home,2.03,2023-01-27,29,john70@moss.info,GEO_0036,1,Penny Brennan,3138594615
PRV_000831,Coleman Ltd,Home,1.44,2020-06-25,276,sellerscorey@jones.com,GEO_0186,1,Margaret Harrison,(361)285-7721x9911
PRV_000832,Ellis LLC,Home,4.21,2019-12-05,172,lindseygregory@williams.com,GEO_0051,0,Jason Wood,690.256.6255
PRV_000833,Collins Group,Home,3.18,2018-02-10,267,arichards@perez.com,GEO_0148,1,William Hickman,(917)296-2828
PRV_000834,Washington and Sons,Center,2.44,2023-01-06,189,uwalker@stephens.net,GEO_0109,0,Cynthia Wilson,648-705-3564
PRV_000835,Mckinney PLC,Home,3.99,2024-04-16,15,qfreeman@gilmore.biz,GEO_0105,0,Kimberly Barrett,001-704-958-1949x05067
PRV_000836,"Harris, Martin and Munoz",Center,3.9,2017-05-22,32,costachristopher@smith.com,GEO_0140,1,Taylor Cunningham,001-564-830-8776
PRV_000837,Green-Goodwin,Center,1.64,2022-01-16,64,sara49@nash.com,GEO_0124,0,Mr. Bruce Nguyen,+1-642-868-4085x8859
PRV_000838,"Allen, Scott and Schneider",Home,3.27,2025-09-23,233,jeffrey46@baker-davis.com,GEO_0172,1,Sara Parks,001-610-685-8112x49585
PRV_000839,"Adams, Chan and Franklin",Center,1.79,2021-12-25,223,megan95@park.net,GEO_0034,0,Jenna Chapman,3288084736
PRV_000840,Rodriguez-Roberts,Home,2.56,2024-10-19,299,brendaorr@watson-coleman.com,GEO_0149,0,Jesse Nelson,888-781-4740
PRV_000841,"Mills, Miller and Cox",Center,2.77,2023-06-04,92,nicolelam@black-parker.com,GEO_0054,0,William Lopez,+1-368-770-2275x30095
PRV_000842,"Weber, Jacobson and Hicks",Home,1.97,2022-01-23,21,florestracy@harris-moore.com,GEO_0105,0,Teresa Woods,(825)526-6338
PRV_000843,Burns Group,Center,3.69,2016-10-20,27,xanderson@garcia.org,GEO_0064,1,Anthony Frazier,(254)772-2713x596
PRV_000844,"James, Hall and Norris",Home,3.5,2017-06-06,242,fletchermaureen@allen.com,GEO_0193,0,Douglas Stewart,001-682-616-5402
PRV_000845,Cox Inc,School,4.28,2018-09-15,85,john11@thomas-york.com,GEO_0032,1,Omar Small,+1-392-968-8569x04674
PRV_000846,Lin LLC,School,3.6,2025-01-22,240,nixonhaley@price.net,GEO_0187,0,Abigail Oneill,741-480-6053
PRV_000847,Wu LLC,Center,2.51,2021-01-24,284,jacobcooke@bird.org,GEO_0123,1,William Jackson,859.536.7240x1135
PRV_000848,"Watson, Smith and Smith",Center,2.76,2024-06-07,5,scasey@elliott-roberts.com,GEO_0132,1,Mason Cummings,(777)266-5751
PRV_000849,"Mcdowell, Leblanc and Green",Center,2.99,2018-02-15,11,morganhowell@arnold.com,GEO_0112,0,Dustin Graham,884.642.2963x00011
PRV_000850,Gallegos LLC,Center,1.04,2023-06-17,265,danielgarza@parker.biz,GEO_0140,1,Gregory Potter,4625256424
PRV_000851,Miller Ltd,Home,4.71,2017-05-26,190,larrysummers@harris.com,GEO_0015,0,Anthony Wilson,616.927.4302x366
PRV_000852,"Hughes, Dennis and Roberts",Center,2.19,2021-03-15,77,evansandrew@smith-lucas.org,GEO_0141,1,Andre Watson,243.655.5080x0920
PRV_000853,Haley Ltd,Center,1.68,2025-08-17,179,yparker@black-ramos.net,GEO_0169,0,James Luna,581.698.8360x26863
PRV_000854,Lewis Inc,Home,4.48,2025-05-07,294,rwaller@jones.com,GEO_0130,1,Nicole Reynolds,996-855-0899x91116
PRV_000855,Hines-Solomon,Center,2.93,2017-12-19,152,ihumphrey@lucas-arnold.com,GEO_0180,0,Amy Williamson,887.930.5903x13729
PRV_000856,Miles PLC,Center,2.4,2020-09-15,215,qwest@arellano-kane.com,GEO_0134,0,Jennifer Chavez,988.873.8257x83087
PRV_000857,Chapman Group,Home,3.53,2023-06-22,106,spencematthew@vega-brown.com,GEO_0144,1,Paula Navarro,(532)428-4050x7978
PRV_000858,Ryan-Cortez,Center,4.93,2020-07-13,23,colinlewis@nelson.info,GEO_0033,1,Crystal Franco,877-392-6122x80034
PRV_000859,Rodriguez-Warren,Center,3.41,2016-01-10,276,watsonmichael@chavez.net,GEO_0167,0,Lori Ibarra,849-775-4745
PRV_000860,Goodman-Ramirez,School,1.06,2016-02-07,298,thompsonsandra@medina.com,GEO_0055,0,Caleb Chambers,637.597.4373
PRV_000861,Duran-Lewis,School,1.9,2017-04-19,224,meganhansen@gregory.com,GEO_0157,0,Rebecca Wells,545.586.1446
PRV_000862,James Inc,School,2.17,2019-04-21,161,debra94@hanna.com,GEO_0015,0,Jennifer Pittman,(868)848-1612x3928
PRV_000863,Baker Inc,Center,3.99,2016-09-01,228,wayne11@martin.net,GEO_0186,0,Nicholas Lynch,621.304.6731
PRV_000864,"Acevedo, Smith and Johnson",School,3.9,2018-11-19,298,jasonsutton@berry.com,GEO_0013,1,Donald White,429-525-4156
PRV_000865,"Montes, Arroyo and Mccann",School,3.35,2024-04-21,198,kortega@perez.biz,GEO_0091,1,Victor Mcdonald,001-911-327-8176x855
PRV_000866,Lewis and Sons,Home,4.55,2021-01-26,99,millerjose@hall.info,GEO_0038,0,Mark Bailey,(970)998-2130
PRV_000867,Phillips-Li,Center,2.16,2016-11-28,152,mirandaandrew@martin.com,GEO_0041,1,Bridget Brooks,+1-647-891-6659x215
PRV_000868,Jordan and Sons,Center,3.27,2023-11-21,101,jonessteven@galvan-barnes.com,GEO_0061,1,Roberto George,+1-298-744-5803x4538
PRV_000869,"Calhoun, Harris and Richards",Home,2.03,2019-07-09,146,woodkenneth@clark-ford.com,GEO_0132,0,Kevin Smith,(726)890-0186
PRV_000870,"Vasquez, Pena and Sullivan",School,1.21,2022-11-11,61,stephanie98@allison-jackson.com,GEO_0147,0,Steven Hayes,8387736641
PRV_000871,Perez Inc,Home,2.2,2025-03-05,126,uhall@howard-church.com,GEO_0041,0,Kylie Torres,+1-895-217-8843
PRV_000872,"Smith, Santiago and Walker",School,1.43,2019-02-19,140,cjones@stephens-rios.com,GEO_0076,0,Diana Marshall,492-391-9007x96360
PRV_000873,Casey PLC,Center,2.81,2021-08-12,293,chase01@adams.com,GEO_0019,1,Brooke Shaffer,833-692-1615x06420
PRV_000874,Medina-Nguyen,School,3.77,2020-09-24,79,torrescorey@maxwell-lawson.org,GEO_0190,0,Rachel Martin,(251)818-8621x807
PRV_000875,Mueller-Gonzales,Home,2.66,2019-03-20,176,ellisandrew@dickerson.info,GEO_0042,0,Seth Mcclure,001-960-924-3721
PRV_000876,"Ruiz, Wilson and Colon",Center,2.83,2017-08-19,188,joshua27@rogers.com,GEO_0164,1,Katherine Harris,(231)757-7026x12799
PRV_000877,Hays-Manning,Center,2.5,2017-12-27,154,farrelldavid@juarez-lewis.info,GEO_0096,1,Drew Simon,540.576.6977x23097
PRV_000878,Crosby-Harris,Home,4.52,2025-02-27,186,vjackson@woods.info,GEO_0195,1,Debra Davis,6134434382
PRV_000879,Myers LLC,School,1.02,2019-08-22,297,alisonsmith@christian.com,GEO_0108,1,Laurie Mills,759.824.5864x812
PRV_000880,"Bell, Sloan and Anderson",Center,2.23,2023-11-26,194,jkeith@owens.com,GEO_0050,1,Lauren Lane,488.839.6859
PRV_000881,Cannon-Jimenez,Center,3.41,2025-06-29,95,jennatorres@holden-gordon.net,GEO_0118,0,Jasmine Moore,487-850-3712
PRV_000882,Bailey Inc,Home,2.06,2019-12-02,292,oliviajones@oconnor.org,GEO_0065,0,Brittney Evans,882.611.8785
PRV_000883,"Lambert, Hall and Munoz",Home,3.74,2018-01-09,84,leslie18@hull-kelly.com,GEO_0124,0,Wanda Lee,950-228-1214x43877
PRV_000884,Lawson-Peterson,School,1.26,2021-03-17,51,cabrerachristopher@pena.org,GEO_0104,0,Kristin Harmon,+1-756-689-5461x2360
PRV_000885,Kim-Smith,School,1.45,2020-05-17,225,michaelscott@davis-pena.com,GEO_0037,1,Edwin Santos,(657)749-0275
PRV_000886,"Smith, Clarke and Chen",Home,1.51,2024-03-15,255,taylorjoshua@larson.org,GEO_0111,0,Laura French,203.342.9234x54642
PRV_000887,"Robinson, Jones and Diaz",Home,3.29,2021-01-20,74,beverlyking@leonard.com,GEO_0108,1,Samuel Jones,609.210.4940
PRV_000888,"Carter, Martinez and Nelson",Center,2.61,2023-09-22,71,hbutler@gray.com,GEO_0018,1,Christopher Cox,288-515-9696x80592
PRV_000889,"Smith, Hall and Williams",Home,2.23,2022-07-27,130,richardwright@lopez.com,GEO_0131,1,Sherry Snyder,(864)892-1601
PRV_000890,Moore-Mccall,Home,3.23,2024-11-22,160,gregorysandoval@smith.com,GEO_0077,0,Michael Newman,001-659-948-1431x53407
PRV_000891,Mcneil Group,Home,2.0,2025-06-24,20,angelburton@davis.org,GEO_0186,1,Jamie Walker,+1-305-673-3249x1680
PRV_000892,Wall and Sons,Center,1.07,2023-05-13,96,jacquelinemcdaniel@morgan.biz,GEO_0012,0,Tonya Vang,255-879-8990x51373
PRV_000893,Mcpherson PLC,Home,3.88,2018-08-09,285,marvinrichardson@young-scott.com,GEO_0192,0,Sandra Stout,(765)532-3395
PRV_000894,Beck Inc,Center,2.5,2021-10-14,239,rsmith@hughes.com,GEO_0164,1,Gregory Rosales,4119397241
PRV_000895,Cox and Sons,Home,2.89,2019-11-07,189,sjones@harris.net,GEO_0128,1,Darryl Jefferson,553-716-9081
PRV_000896,Downs and Sons,School,2.15,2024-02-01,239,jamesbrandt@scott.com,GEO_0179,0,David Fuller,+1-665-858-1717x445
PRV_000897,Richardson PLC,Home,3.67,2021-01-26,102,josephking@pham.com,GEO_0013,1,Carla Miller,(221)510-5863
PRV_000898,"Warren, Knight and Hill",School,1.07,2023-05-02,222,michael35@gordon.net,GEO_0138,1,Zachary Richardson,753.740.9363x07443
PRV_000899,Rogers-Washington,School,3.76,2018-09-27,127,mario12@hodge-beasley.com,GEO_0187,0,Veronica Joseph,(565)913-4081x069
PRV_000900,"Castro, Martin and Rogers",School,3.6,2023-09-03,238,calhounlisa@sanders-everett.org,GEO_0127,1,Justin Riddle,(444)841-7941x1839
PRV_000901,"Bruce, Smith and Dunn",Center,2.71,2016-05-08,165,frazierholly@berry-palmer.biz,GEO_0172,1,Shelia Martin,001-887-812-3136x4534
PRV_000902,Brown-Winters,Center,4.52,2023-11-03,296,jasminejuarez@williams.com,GEO_0050,0,Christopher Rodriguez,(825)739-4055x32233
PRV_000903,Smith PLC,Center,3.65,2022-05-05,171,jerrywhite@hughes.com,GEO_0118,1,Kyle Lutz,001-954-677-1192x90222
PRV_000904,Sweeney-Smith,School,4.52,2024-09-26,117,fbaker@miller-lindsey.com,GEO_0018,0,Randall Bright,9924663385
PRV_000905,"Simmons, Powell and Fowler",Home,2.77,2019-01-28,73,moorealicia@christensen-gonzalez.biz,GEO_0025,1,Mark Morales,689.845.8027
PRV_000906,Taylor Group,Home,2.18,2018-02-12,143,kenneth29@nielsen.org,GEO_0098,1,Christopher Ford,600-625-1463x0180
PRV_000907,Green PLC,Center,4.27,2023-05-21,200,michaelbranch@morgan-lee.com,GEO_0019,0,Kathleen Robbins,(997)518-3327x3807
PRV_000908,Shannon-Raymond,Home,4.37,2020-03-20,201,kurtjones@kelley-lee.com,GEO_0126,1,Kevin Lucas Jr.,001-479-277-9550x9378
PRV_000909,Wilson Ltd,School,2.73,2021-01-27,287,tracieruiz@sheppard.com,GEO_0066,0,Brandi Merritt MD,(751)252-3176x020
PRV_000910,"Figueroa, Wagner and Gomez",School,2.25,2020-04-24,210,villanuevaallen@wagner.com,GEO_0031,1,Kenneth Wade,627.939.4172
PRV_000911,Potts Ltd,Center,1.34,2018-09-20,257,ortizjames@day.com,GEO_0063,0,Kara Moore,557.716.2701x413
PRV_000912,Clark and Sons,Home,1.96,2023-03-02,200,howardkatelyn@fields-martin.info,GEO_0094,0,Ana Villegas,(747)971-0676x8813
PRV_000913,Fleming-Kim,Home,3.89,2017-10-19,42,ashleecruz@johns-gonzalez.org,GEO_0178,0,Natalie Harris,6236231379
PRV_000914,"Jimenez, Walker and Smith",School,3.37,2017-10-09,115,garycampbell@norris-kane.org,GEO_0166,0,Martin Butler,5898518785
PRV_000915,Thomas-Moore,Home,4.48,2016-04-06,213,priscilla44@king.com,GEO_0040,1,Luke Brooks,+1-426-201-9722x693
PRV_000916,"Schmitt, Mckee and Preston",Home,2.74,2020-07-31,47,angelmorrison@james.com,GEO_0115,1,Rhonda Wright,+1-324-432-6056x6804
PRV_000917,Flowers-Turner,Center,1.75,2023-02-06,239,chapmanjeremy@perez.com,GEO_0002,0,William Fuentes,(242)503-5295
PRV_000918,"Trevino, Bentley and Johns",School,1.87,2024-03-02,121,jasmine87@malone-waters.com,GEO_0005,1,Zoe Torres,(324)538-6630
PRV_000919,Christensen-Decker,Home,1.31,2022-07-11,213,brian75@oliver.com,GEO_0136,1,Clayton Brady,+1-369-547-6884x3612
PRV_000920,Kelley Group,School,1.45,2020-11-22,294,andersonteresa@brooks.com,GEO_0194,1,Amber Holden,980.836.6380
PRV_000921,Hamilton-Walker,Center,1.63,2024-04-05,214,jennifercooper@morgan.com,GEO_0122,1,Jonathan Sanders,+1-638-378-5922x896
PRV_000922,Rubio-Floyd,School,3.23,2019-06-24,177,rjackson@watson-ballard.com,GEO_0131,1,Jeffrey Rivera,+1-768-281-3203x0496
PRV_000923,"Garcia, Baldwin and Pollard",School,3.57,2022-03-15,135,robinsonerica@cook.com,GEO_0003,1,David Kirby,207.871.4320x661
PRV_000924,Anderson-Webb,School,4.03,2016-06-13,33,stephanie67@wood.com,GEO_0055,1,Jonathon Kelly,2226539050
PRV_000925,Bates-Watkins,Home,3.08,2018-01-05,107,rdouglas@curry-browning.com,GEO_0047,1,Amy Black,001-558-686-4918x0267
PRV_000926,"Williams, Griffith and Mejia",Center,3.04,2019-09-18,169,zmiller@harvey-saunders.org,GEO_0073,0,Bailey Bell,(542)750-1763
PRV_000927,"Payne, Hayden and James",Home,4.06,2017-05-07,225,andrewporter@wilson-kelley.com,GEO_0002,0,Taylor Bowman,001-204-255-1870x903
PRV_000928,Warren Ltd,School,2.1,2016-02-29,268,garciaemily@wilson.biz,GEO_0175,1,Ashley Davis,447-723-8623
PRV_000929,Willis PLC,Center,2.63,2021-11-23,239,michelejensen@mccoy.com,GEO_0199,1,Jonathan Duke,+1-891-666-4443x203
PRV_000930,Lane-Clark,School,3.5,2020-12-02,158,james04@jensen.com,GEO_0149,0,Christopher Jennings,(891)953-9082x734
PRV_000931,"Chavez, Brown and Brown",School,2.83,2025-06-14,73,jenniferowen@wilson-brown.com,GEO_0124,1,Paul Lewis,814.890.1396x036
PRV_000932,Wagner LLC,Center,2.66,2018-10-03,44,brandonmartin@larson.org,GEO_0028,1,Paula Carpenter,+1-592-997-6087x68229
PRV_000933,"Taylor, Weber and Gutierrez",Home,3.46,2020-05-28,76,floresjulie@sloan.com,GEO_0108,0,Ashley Mason,001-496-651-3104x206
