child_id,family_id,child_name,first_name,last_name,gender,dob,race,ethnicity,birth_weight,special_needs_flag,guardian_email,enrollment_status,zip_code
CH_002053,FAM_002432,Karen Bolton MD,Karen,MD,M,2017-09-23,RaceC,White,4.67,0,kevin50@example.org,Waitlisted,95362
CH_002054,FAM_001900,Julia Johnson,Julia,Johnson,F,2021-08-21,RaceC,Black,2.19,1,stewartjonathan@example.org,Waitlisted,97333
CH_002055,FAM_001912,Cody Marks,Cody,Marks,M,2015-11-03,RaceB,Non-Hispanic,4.17,0,virginiahoffman@example.org,Waitlisted,57867
CH_002056,FAM_000512,Henry Rodriguez,Henry,Rodriguez,Other,2018-07-10,RaceA,Asian,3.58,1,nicoleharrell@example.net,Active,69514
CH_002057,FAM_000209,Jose Ruiz,Jose,Ruiz,F,2019-11-02,RaceC,Asian,4.84,0,wgarcia@example.com,Active,85176
CH_002058,FAM_002720,Tyler Lane,Tyler,Lane,Other,2019-07-10,RaceA,Hispanic,3.03,1,mcknightsarah@example.net,Inactive,81507
CH_002059,FAM_000196,Bethany Neal,Bethany,Neal,Other,2023-08-25,RaceB,Asian,3.78,0,pettyrussell@example.net,Active,43714
CH_002060,FAM_000450,Morgan Moore,Morgan,Moore,Other,2018-05-01,RaceC,Asian,2.54,0,harrisdaniel@example.com,Waitlisted,98613
CH_002061,FAM_000505,Patricia Harris,Patricia,Harris,Other,2023-07-03,RaceA,Hispanic,2.14,0,sbaker@example.org,Waitlisted,86558
CH_002062,FAM_001365,Taylor Sanders,Taylor,Sanders,Other,2023-05-17,RaceB,Asian,3.03,1,ferrelldawn@example.net,Active,31753
CH_002063,FAM_002636,Kelli Stevens,Kelli,Stevens,F,2016-04-17,RaceA,Hispanic,2.35,0,matthew44@example.net,Waitlisted,75299
CH_002064,FAM_001034,Wendy James,Wendy,James,F,2023-01-25,RaceA,White,3.24,0,gdavis@example.com,Active,49878
CH_002065,FAM_001894,Cynthia Garcia,Cynthia,Garcia,Other,2022-01-31,RaceA,Hispanic,2.48,0,jhuff@example.com,Inactive,44448
CH_002066,FAM_001864,Caroline Kelley,Caroline,Kelley,M,2015-03-22,RaceC,White,4.52,1,elizabeth08@example.org,Active,51875
CH_002067,FAM_000937,Rachel Carrillo,Rachel,Carrillo,F,2017-05-19,RaceA,Non-Hispanic,4.69,1,knightjennifer@example.org,Waitlisted,93409
CH_002068,FAM_001179,Donald Thompson,Donald,Thompson,Other,2023-02-28,RaceB,Black,2.96,1,amartin@example.net,Inactive,87261
CH_002069,FAM_002518,Alexander Garner,Alexander,Garner,M,2025-04-12,RaceB,Asian,2.46,0,crystal81@example.org,Waitlisted,49516
CH_002070,FAM_001077,Theresa Cannon,Theresa,Cannon,Other,2024-07-16,RaceC,Black,4.38,1,ecarlson@example.com,Inactive,44195
CH_002071,FAM_000985,Richard Fletcher,Richard,Fletcher,F,2018-02-11,RaceA,Black,3.52,0,thompsonnicholas@example.net,Waitlisted,94682
CH_002072,FAM_002717,Leah Sellers,Leah,Sellers,F,2020-12-27,RaceB,Hispanic,2.08,0,fsmith@example.org,Waitlisted,51116
CH_002073,FAM_000294,Jessica Kennedy,Jessica,Kennedy,F,2016-08-24,RaceC,Black,2.13,1,whitemikayla@example.com,Inactive,41163
CH_002074,FAM_002701,Christopher Beltran,Christopher,Beltran,M,2022-02-01,RaceB,White,3.83,0,cfowler@example.net,Waitlisted,20098
CH_002075,FAM_001075,Christopher Hampton,Christopher,Hampton,F,2019-06-24,RaceA,Black,3.25,0,mwhite@example.com,Waitlisted,04195
CH_002076,FAM_002844,Matthew Christensen,Matthew,Christensen,F,2016-06-06,RaceB,Hispanic,2.07,0,shanemiller@example.org,Active,92052
CH_002077,FAM_002198,Lauren Hess,Lauren,Hess,Other,2018-03-28,RaceB,Black,3.09,0,lmorrison@example.com,Inactive,71249
CH_002078,FAM_001982,Terri Murillo,Terri,Murillo,M,2016-06-05,RaceC,Hispanic,3.26,1,vgonzalez@example.net,Waitlisted,21513
CH_002079,FAM_000547,Jessica Goodwin,Jessica,Goodwin,F,2022-10-11,RaceC,Black,2.07,0,choikenneth@example.org,Waitlisted,85692
CH_002080,FAM_000709,Justin Boyer,Justin,Boyer,Other,2016-03-05,RaceA,White,4.53,0,ilindsey@example.com,Waitlisted,37864
CH_002081,FAM_001444,Kimberly Smith,Kimberly,Smith,M,2016-02-15,RaceA,Asian,3.52,1,hrowe@example.org,Waitlisted,16471
CH_002082,FAM_001497,Morgan Shields,Morgan,Shields,Other,2016-05-24,RaceA,Hispanic,3.93,0,melissa05@example.com,Active,20098
CH_002083,FAM_001919,John Pope,John,Pope,Other,2023-07-15,RaceB,Non-Hispanic,3.76,0,ualvarado@example.com,Active,12750
CH_002084,FAM_002050,James Clark,James,Clark,Other,2020-07-01,RaceB,Asian,3.0,0,carrie16@example.org,Waitlisted,24204
CH_002085,FAM_001380,Darren Sanchez,Darren,Sanchez,F,2020-04-20,RaceC,Hispanic,5.0,0,tmeyer@example.net,Waitlisted,10885
CH_002086,FAM_001644,Brian Anthony,Brian,Anthony,M,2016-09-25,RaceC,Non-Hispanic,3.42,0,lcox@example.com,Active,46352
CH_002087,FAM_001043,Sarah Fox,Sarah,Fox,Other,2019-11-10,RaceA,White,4.75,1,jacksonashley@example.org,Active,73185
CH_002088,FAM_000426,Matthew Green,Matthew,Green,M,2021-08-22,RaceB,Asian,4.74,0,garciaelijah@example.com,Active,81507
CH_002089,FAM_000915,Ashley Fernandez,Ashley,Fernandez,F,2018-10-20,RaceC,White,2.38,0,amy60@example.net,Waitlisted,40984
CH_002090,FAM_001404,Stephen Erickson,Stephen,Erickson,Other,2017-07-15,RaceC,Non-Hispanic,2.15,0,tayloradams@example.org,Active,88334
CH_002091,FAM_001108,Brian Norman,Brian,Norman,Other,2024-10-30,RaceC,Black,2.85,1,evanswanda@example.org,Inactive,15074
CH_002092,FAM_002655,Julie Snyder,Julie,Snyder,Other,2016-07-13,RaceB,White,2.63,0,blandry@example.com,Inactive,21742
CH_002093,FAM_002996,Donna Lambert,Donna,Lambert,F,2019-08-05,RaceB,Asian,2.07,0,kho@example.net,Waitlisted,94818
CH_002094,FAM_002597,Erin Acosta,Erin,Acosta,M,2021-05-10,RaceA,Asian,3.57,0,owalters@example.net,Waitlisted,44641
CH_002095,FAM_001999,James Lopez,James,Lopez,M,2018-07-07,RaceC,White,3.32,1,osbornedavid@example.com,Waitlisted,42271
CH_002096,FAM_001266,David Combs,David,Combs,M,2021-10-05,RaceB,Asian,3.63,1,ngraham@example.org,Waitlisted,49516
CH_002097,FAM_000391,Shannon Gould,Shannon,Gould,M,2017-03-22,RaceC,White,3.32,1,cruztracey@example.net,Active,98613
CH_002098,FAM_001612,Phillip Owens,Phillip,Owens,M,2016-06-14,RaceA,Non-Hispanic,4.79,1,kyle14@example.com,Active,73760
CH_002099,FAM_002188,Ashley Stewart,Ashley,Stewart,F,2018-12-07,RaceA,Black,3.16,1,fbuck@example.com,Waitlisted,11183
CH_002100,FAM_001347,Dana Barry,Dana,Barry,Other,2015-01-23,RaceC,Black,2.48,1,lisagarcia@example.com,Active,41078
CH_002101,FAM_002658,Carl Williams,Carl,Williams,F,2020-09-06,RaceA,Hispanic,4.62,0,hollandjoan@example.net,Waitlisted,09140
CH_002102,FAM_001533,Kathryn Farmer,Kathryn,Farmer,Other,2021-01-15,RaceC,Black,3.57,0,elizabethcoleman@example.net,Active,17251
CH_002103,FAM_001916,Martin Miller,Martin,Miller,M,2023-01-17,RaceB,White,2.76,1,lauren73@example.net,Active,19038
CH_002104,FAM_000877,David Jones,David,Jones,F,2023-07-16,RaceA,White,2.35,0,fsmith@example.org,Active,19319
CH_002105,FAM_002538,David Mcdaniel,David,Mcdaniel,Other,2017-11-13,RaceA,Non-Hispanic,2.69,0,gregoryfischer@example.org,Inactive,95821
CH_002106,FAM_002725,Robert Nelson,Robert,Nelson,M,2021-10-09,RaceC,Non-Hispanic,2.58,1,stanleyjimmy@example.com,Active,19319
CH_002107,FAM_001287,Kyle Reed,Kyle,Reed,Other,2018-01-01,RaceA,Black,3.66,0,ymiller@example.org,Waitlisted,49873
CH_002108,FAM_000622,Michelle Jefferson,Michelle,Jefferson,M,2024-06-11,RaceB,White,2.16,0,danielwhite@example.org,Waitlisted,39271
CH_002109,FAM_000974,Ann Herman,Ann,Herman,Other,2023-02-11,RaceA,Hispanic,2.53,1,ghall@example.org,Waitlisted,38263
CH_002110,FAM_000593,Robin Decker,Robin,Decker,Other,2020-04-21,RaceB,Asian,4.77,0,julie94@example.net,Inactive,25667
CH_002111,FAM_002198,Julie Flores,Julie,Flores,Other,2025-03-07,RaceB,Black,2.18,1,betty38@example.org,Inactive,49878
CH_002112,FAM_001503,Anthony Mcknight,Anthony,Mcknight,F,2023-12-22,RaceA,White,3.44,1,alyssa32@example.com,Waitlisted,79498
CH_002113,FAM_001528,Carla Steele,Carla,Steele,Other,2022-09-08,RaceB,Asian,3.43,1,jacksoncathy@example.com,Inactive,13947
CH_002114,FAM_001432,Gregory Juarez,Gregory,Juarez,M,2024-07-11,RaceA,White,2.08,1,rcoleman@example.com,Inactive,59631
CH_002115,FAM_002264,Jessica Shaw,Jessica,Shaw,Other,2022-01-05,RaceB,Hispanic,2.72,0,johnsonjill@example.com,Active,19038
CH_002116,FAM_000073,Benjamin Peters,Benjamin,Peters,Other,2016-05-10,RaceA,Black,2.64,1,gwilson@example.net,Waitlisted,78783
CH_002117,FAM_002762,Thomas Gibson,Thomas,Gibson,M,2025-05-11,RaceA,Hispanic,3.63,1,duanemitchell@example.net,Active,48027
CH_002118,FAM_002385,James Russo,James,Russo,F,2018-10-14,RaceB,White,2.59,1,medinaalexandra@example.com,Active,33269
CH_002119,FAM_001410,Misty Williams,Misty,Williams,M,2016-06-24,RaceA,Non-Hispanic,4.41,1,ramirezscott@example.com,Inactive,31648
CH_002120,FAM_001991,James Welch,James,Welch,F,2020-07-05,RaceA,Black,4.58,0,swright@example.org,Active,00706
CH_002121,FAM_002449,Cameron Anderson,Cameron,Anderson,F,2021-11-02,RaceB,Black,3.31,1,amber79@example.net,Active,50553
CH_002122,FAM_001235,Beth King,Beth,King,M,2017-12-22,RaceA,Hispanic,3.41,1,ynguyen@example.com,Active,87261
CH_002123,FAM_001999,Jacob Davis,Jacob,Davis,F,2016-07-10,RaceC,Hispanic,4.01,0,gerald24@example.net,Waitlisted,02890
CH_002124,FAM_001484,Theresa Zuniga,Theresa,Zuniga,Other,2019-05-05,RaceB,Hispanic,4.22,1,johnsonlaura@example.net,Active,19814
CH_002125,FAM_002055,Denise Walsh,Denise,Walsh,Other,2024-11-02,RaceC,Non-Hispanic,4.5,1,pknight@example.com,Inactive,89153
CH_002126,FAM_000401,Ellen Henson,Ellen,Henson,Other,2023-01-24,RaceA,Non-Hispanic,3.11,1,wwolf@example.com,Active,94178
CH_002127,FAM_002678,Mr. Michael Gilmore,Mr.,Gilmore,M,2020-07-25,RaceA,Asian,4.69,1,courtney52@example.net,Inactive,28575
CH_002128,FAM_001675,John Thornton,John,Thornton,Other,2023-04-09,RaceC,Hispanic,4.68,1,susan71@example.org,Waitlisted,78783
CH_002129,FAM_001649,Albert White,Albert,White,Other,2019-11-10,RaceB,Non-Hispanic,4.82,1,ethan23@example.com,Active,03996
CH_002130,FAM_000182,Nathan Ritter,Nathan,Ritter,Other,2024-10-06,RaceC,Hispanic,4.62,0,keithwhitaker@example.net,Waitlisted,21513
CH_002131,FAM_000637,Kevin Scott,Kevin,Scott,F,2025-04-25,RaceA,White,3.59,0,david40@example.net,Waitlisted,31634
CH_002132,FAM_002175,Kaitlyn Morgan,Kaitlyn,Morgan,M,2017-01-06,RaceC,Asian,2.5,0,jared76@example.org,Inactive,61975
CH_002133,FAM_001076,Hayley Morales,Hayley,Morales,F,2020-11-21,RaceA,Asian,4.99,1,michaelblake@example.net,Active,16471
CH_002134,FAM_002573,Mark Valdez,Mark,Valdez,F,2021-06-06,RaceB,White,4.56,1,matthewscott@example.net,Inactive,69514
CH_002135,FAM_002623,Andre Herrera,Andre,Herrera,F,2015-07-14,RaceB,Black,2.79,1,kirkwilkinson@example.com,Active,58723
CH_002136,FAM_000482,Tara Dawson,Tara,Dawson,M,2025-07-27,RaceC,White,3.14,0,lhahn@example.net,Active,55977
CH_002137,FAM_000793,Jennifer Lee,Jennifer,Lee,F,2019-02-11,RaceB,Hispanic,2.93,0,randysmith@example.net,Inactive,98613
CH_002138,FAM_001682,Patricia Rhodes,Patricia,Rhodes,M,2023-03-30,RaceA,Asian,3.03,0,james65@example.org,Inactive,81155
CH_002139,FAM_000687,Donna Morris,Donna,Morris,F,2020-05-19,RaceB,Black,2.84,1,watsonjesse@example.org,Active,57841
CH_002140,FAM_000977,Billy Davis,Billy,Davis,Other,2016-12-03,RaceB,Non-Hispanic,4.43,1,mhorton@example.org,Inactive,51116
CH_002141,FAM_000875,Stephanie Love,Stephanie,Love,Other,2019-07-22,RaceA,Asian,2.91,0,contrerasjose@example.com,Inactive,32032
CH_002142,FAM_002684,Crystal Kim,Crystal,Kim,F,2017-08-23,RaceB,White,4.73,0,angelamiller@example.net,Waitlisted,73185
CH_002143,FAM_002614,Diana Griffith,Diana,Griffith,F,2015-11-07,RaceB,Asian,4.15,0,misty23@example.org,Inactive,02991
CH_002144,FAM_001237,Amber Martin,Amber,Martin,F,2023-12-03,RaceC,Non-Hispanic,3.94,1,williamsjoseph@example.com,Inactive,55528
CH_002145,FAM_001819,Vickie Rivas,Vickie,Rivas,F,2021-02-16,RaceC,White,3.51,0,erincarney@example.com,Active,02655
CH_002146,FAM_000008,Daniel Rosario,Daniel,Rosario,F,2025-08-10,RaceA,Asian,2.45,1,ograham@example.org,Active,19643
CH_002147,FAM_001232,Casey Davies,Casey,Davies,F,2024-06-24,RaceA,Black,2.92,0,vreyes@example.net,Inactive,18536
CH_002148,FAM_000075,Kristin Long,Kristin,Long,F,2022-02-12,RaceC,Non-Hispanic,3.04,0,vlamb@example.com,Waitlisted,84541
CH_002149,FAM_001905,Chase Pruitt,Chase,Pruitt,Other,2023-04-10,RaceB,Non-Hispanic,2.95,0,melissakline@example.net,Waitlisted,05448
CH_002150,FAM_000417,Anthony Mcfarland,Anthony,Mcfarland,F,2018-07-13,RaceC,Black,4.19,1,peterswanson@example.com,Waitlisted,88379
CH_002151,FAM_001031,Ryan Ramirez,Ryan,Ramirez,F,2025-06-01,RaceB,Asian,3.95,0,rachelhuffman@example.net,Active,97316
CH_002152,FAM_001641,Ronald Carson,Ronald,Carson,Other,2024-05-04,RaceC,White,3.88,0,mary51@example.org,Active,07481
CH_002153,FAM_002429,Jennifer French,Jennifer,French,M,2021-03-20,RaceC,White,4.17,1,qdonaldson@example.net,Inactive,84541
CH_002154,FAM_001822,Melissa Gardner,Melissa,Gardner,M,2018-01-08,RaceB,Asian,2.59,0,ohodge@example.com,Active,33269
CH_002155,FAM_002596,Paige Wade,Paige,Wade,F,2021-06-26,RaceB,White,2.69,1,acooper@example.net,Inactive,57867
CH_002156,FAM_002935,Jonathon Hughes,Jonathon,Hughes,F,2021-12-10,RaceB,Hispanic,2.82,0,jonathanhansen@example.org,Inactive,02890
CH_002157,FAM_000394,Christopher Bowers,Christopher,Bowers,F,2019-10-04,RaceC,Non-Hispanic,2.05,0,amandasmith@example.org,Active,85692
CH_002158,FAM_001043,Reginald Moore,Reginald,Moore,M,2018-05-12,RaceA,White,4.7,1,ubriggs@example.net,Active,93745
CH_002159,FAM_002989,Willie Hughes,Willie,Hughes,M,2016-05-15,RaceB,Black,2.13,0,richardsonmichelle@example.org,Inactive,55977
CH_002160,FAM_002019,Sarah Hall,Sarah,Hall,F,2019-04-11,RaceA,White,4.0,0,ryannguyen@example.com,Waitlisted,17677
CH_002161,FAM_002743,John Lewis Jr.,John,Jr.,M,2022-04-18,RaceC,Black,4.75,1,elizabeth59@example.org,Waitlisted,02991
CH_002162,FAM_002417,Gloria Carroll,Gloria,Carroll,F,2024-10-14,RaceC,Hispanic,3.02,0,sharrell@example.com,Inactive,85176
CH_002163,FAM_002004,Jean Davis,Jean,Davis,Other,2023-11-16,RaceB,Hispanic,4.33,0,christy62@example.org,Waitlisted,85176
CH_002164,FAM_002951,James Tanner,James,Tanner,Other,2015-08-13,RaceA,White,3.5,0,tara32@example.org,Waitlisted,24204
CH_002165,FAM_002841,Jeanette Scott,Jeanette,Scott,Other,2018-10-19,RaceB,White,3.08,0,rholt@example.org,Inactive,48250
CH_002166,FAM_001006,Michael Pacheco,Michael,Pacheco,M,2022-02-03,RaceB,Hispanic,3.54,1,urivera@example.com,Waitlisted,51875
CH_002167,FAM_001192,Madeline Brown,Madeline,Brown,F,2021-03-15,RaceC,Hispanic,3.05,0,jill87@example.com,Active,78716
CH_002168,FAM_000510,Cole Carroll,Cole,Carroll,F,2024-05-11,RaceA,Hispanic,3.03,0,adunn@example.org,Active,49156
CH_002169,FAM_002278,Christine Cortez,Christine,Cortez,Other,2019-03-19,RaceC,Non-Hispanic,4.56,0,jennifer08@example.com,Inactive,31172
CH_002170,FAM_001431,Kyle Mcpherson,Kyle,Mcpherson,F,2019-09-26,RaceA,Non-Hispanic,3.29,1,colleen73@example.org,Waitlisted,18531
CH_002171,FAM_002924,Kimberly Harris,Kimberly,Harris,M,2023-09-09,RaceC,Black,3.81,1,cgriffin@example.com,Active,94682
CH_002172,FAM_001309,Brian Rivera,Brian,Rivera,Other,2019-03-07,RaceB,White,3.08,0,mrhodes@example.net,Waitlisted,32212
CH_002173,FAM_002343,Daniel Baker,Daniel,Baker,Other,2019-01-16,RaceC,Asian,4.51,1,brooke20@example.com,Waitlisted,62426
CH_002174,FAM_001393,Anna Camacho,Anna,Camacho,F,2020-11-09,RaceC,Non-Hispanic,3.99,0,shericoleman@example.org,Inactive,84249
CH_002175,FAM_000171,Barbara Parker,Barbara,Parker,F,2024-06-04,RaceC,Non-Hispanic,4.2,1,timothy33@example.net,Active,18641
CH_002176,FAM_002123,Tyler Vega,Tyler,Vega,F,2024-02-18,RaceB,Non-Hispanic,3.79,1,martinezkatherine@example.com,Inactive,59394
CH_002177,FAM_002920,Mia Valdez,Mia,Valdez,M,2020-08-19,RaceB,Hispanic,3.79,1,jonesmiguel@example.org,Waitlisted,37864
CH_002178,FAM_000888,Anthony Henry,Anthony,Henry,F,2024-09-28,RaceA,Asian,3.84,0,lambertrichard@example.com,Waitlisted,41063
CH_002179,FAM_002046,Joshua Wilson,Joshua,Wilson,F,2023-08-17,RaceA,Non-Hispanic,4.9,0,gonzalezkevin@example.com,Waitlisted,39271
CH_002180,FAM_001161,Victoria Mitchell,Victoria,Mitchell,Other,2015-11-28,RaceC,Non-Hispanic,3.96,0,gsoto@example.com,Inactive,21742
CH_002181,FAM_001528,Mary Tucker,Mary,Tucker,M,2025-10-14,RaceA,Asian,4.3,0,russellbradley@example.com,Active,97333
CH_002182,FAM_002925,Kim Hall,Kim,Hall,Other,2022-11-19,RaceA,Hispanic,4.32,1,lindsey54@example.com,Active,84844
CH_002183,FAM_001649,Crystal Sampson,Crystal,Sampson,F,2016-11-24,RaceA,Black,3.33,1,thomas95@example.org,Waitlisted,19319
CH_002184,FAM_000152,Christopher Clark,Christopher,Clark,Other,2017-01-29,RaceA,Hispanic,2.59,0,lisa10@example.org,Inactive,43714
CH_002185,FAM_000503,Lucas Mcclure,Lucas,Mcclure,F,2018-07-31,RaceB,Black,2.64,0,gbarr@example.net,Inactive,90339
CH_002186,FAM_001891,Matthew Campbell,Matthew,Campbell,Other,2021-12-03,RaceA,Hispanic,2.53,1,flynnedward@example.com,Active,67787
CH_002187,FAM_000105,John Patel,John,Patel,F,2015-05-14,RaceA,Non-Hispanic,4.97,1,juanmiller@example.com,Waitlisted,67044
CH_002188,FAM_000783,Erin Friedman,Erin,Friedman,M,2024-08-27,RaceA,Black,3.84,0,jonesjonathan@example.com,Inactive,94682
CH_002189,FAM_002493,Johnny Jones,Johnny,Jones,Other,2023-10-18,RaceA,White,2.61,1,dcarr@example.com,Inactive,37847
CH_002190,FAM_001591,Kelly Chen,Kelly,Chen,M,2021-01-23,RaceC,Black,3.59,0,brett06@example.org,Inactive,29931
CH_002191,FAM_000413,Dustin Ortiz,Dustin,Ortiz,M,2023-07-13,RaceC,White,4.22,1,aaron09@example.com,Inactive,68052
CH_002192,FAM_000080,Ann Holden,Ann,Holden,M,2016-06-04,RaceC,Black,4.57,0,yross@example.org,Waitlisted,19038
CH_002193,FAM_000319,Rhonda Rogers,Rhonda,Rogers,M,2019-01-12,RaceC,Non-Hispanic,3.01,0,wbailey@example.com,Inactive,87481
CH_002194,FAM_001885,Kendra Perez,Kendra,Perez,F,2019-01-04,RaceA,Non-Hispanic,4.33,0,kimronald@example.net,Waitlisted,63492
CH_002195,FAM_001426,Michael Banks,Michael,Banks,M,2018-12-27,RaceA,White,3.02,1,nicholasford@example.org,Inactive,55528
CH_002196,FAM_002523,Mark Mccoy,Mark,Mccoy,F,2019-05-21,RaceC,Black,3.97,1,courtneyharris@example.com,Waitlisted,38102
CH_002197,FAM_002777,Norman Cook,Norman,Cook,M,2024-07-01,RaceC,White,4.57,0,lori49@example.com,Waitlisted,87481
CH_002198,FAM_000128,Sharon Hansen,Sharon,Hansen,F,2018-01-22,RaceB,Hispanic,4.67,1,leahlee@example.org,Active,12750
CH_002199,FAM_002700,Vanessa Jones,Vanessa,Jones,F,2017-11-18,RaceA,White,2.03,1,allison60@example.com,Inactive,95027
CH_002200,FAM_000162,Donald Roberts,Donald,Roberts,F,2016-12-29,RaceA,Hispanic,3.59,1,michaeljackson@example.net,Waitlisted,67787
CH_002201,FAM_000430,Patrick Woods,Patrick,Woods,Other,2025-05-03,RaceB,Non-Hispanic,3.12,1,julian78@example.com,Inactive,25931
CH_002202,FAM_001796,Paul Evans,Paul,Evans,M,2015-08-02,RaceA,Non-Hispanic,3.63,1,clarkterrance@example.com,Active,55375
CH_002203,FAM_000145,Gloria Frank,Gloria,Frank,Other,2022-03-01,RaceC,Non-Hispanic,2.89,1,margaret93@example.net,Active,36256
CH_002204,FAM_001570,Ruben Porter,Ruben,Porter,F,2015-03-10,RaceC,Hispanic,3.49,0,gsilva@example.net,Inactive,10885
CH_002205,FAM_001885,Manuel Pace,Manuel,Pace,M,2023-10-17,RaceC,White,4.45,0,anthony50@example.com,Waitlisted,43714
CH_002206,FAM_002347,John White,John,White,M,2014-12-14,RaceC,Non-Hispanic,4.03,1,kirksmith@example.com,Waitlisted,82134
CH_002207,FAM_002647,Christopher Mcbride,Christopher,Mcbride,F,2025-03-11,RaceA,Non-Hispanic,4.63,1,rachel90@example.org,Inactive,11494
CH_002208,FAM_001105,Paul Welch,Paul,Welch,M,2016-03-21,RaceB,Hispanic,2.46,0,kyle43@example.com,Waitlisted,55977
CH_002209,FAM_002354,Pamela Spencer,Pamela,Spencer,Other,2025-01-06,RaceA,Asian,3.78,0,emily71@example.com,Active,59394
CH_002210,FAM_000137,Nicole Baird,Nicole,Baird,Other,2021-10-31,RaceB,Asian,2.2,1,anthony94@example.net,Active,86558
CH_002211,FAM_002003,Adam Wilson,Adam,Wilson,M,2020-02-20,RaceA,White,4.58,0,sylviageorge@example.org,Inactive,24128
CH_002212,FAM_002225,Joseph Todd,Joseph,Todd,M,2024-09-05,RaceA,Asian,4.87,1,vmckinney@example.net,Active,75299
CH_002213,FAM_001772,Kyle Davis,Kyle,Davis,Other,2021-01-01,RaceB,Non-Hispanic,4.23,1,kevinparker@example.com,Inactive,46352
CH_002214,FAM_002871,Jennifer Lara,Jennifer,Lara,Other,2019-06-17,RaceA,Asian,3.19,1,wlee@example.net,Active,78783
CH_002215,FAM_002447,Calvin Brown,Calvin,Brown,F,2021-12-07,RaceC,Hispanic,2.23,1,angelica50@example.com,Waitlisted,59394
CH_002216,FAM_000730,David Randall,David,Randall,F,2019-02-04,RaceB,White,2.57,0,kaylahartman@example.net,Inactive,17677
CH_002217,FAM_002167,Wendy Faulkner,Wendy,Faulkner,M,2023-07-16,RaceB,Black,3.11,0,jcampbell@example.com,Active,38678
CH_002218,FAM_001281,Victoria Williams,Victoria,Williams,F,2017-10-10,RaceB,White,4.81,0,michael48@example.net,Inactive,41063
CH_002219,FAM_001286,Steven Hernandez,Steven,Hernandez,Other,2017-09-07,RaceC,White,2.3,1,tanya50@example.org,Active,89153
CH_002220,FAM_002785,Brian Schaefer,Brian,Schaefer,M,2016-09-20,RaceB,Hispanic,3.3,0,phillip96@example.org,Inactive,95362
CH_002221,FAM_000401,Matthew Smith,Matthew,Smith,F,2025-10-29,RaceB,Black,3.89,1,omiller@example.org,Waitlisted,92052
CH_002222,FAM_001630,Walter Jones,Walter,Jones,M,2018-09-13,RaceA,Asian,2.13,0,dolson@example.com,Waitlisted,95821
CH_002223,FAM_002883,Teresa French,Teresa,French,F,2021-11-23,RaceB,White,4.19,1,jvilla@example.org,Inactive,20719
CH_002224,FAM_000640,Allen Jones,Allen,Jones,Other,2016-04-07,RaceC,Asian,2.12,1,kayla43@example.org,Waitlisted,75873
CH_002225,FAM_000450,Jacqueline Lee,Jacqueline,Lee,M,2016-02-02,RaceA,Black,3.36,0,stephen45@example.org,Waitlisted,29931
CH_002226,FAM_001496,Brittany Chapman,Brittany,Chapman,Other,2024-07-14,RaceB,Hispanic,4.71,1,harroyo@example.com,Inactive,34045
CH_002227,FAM_002369,David Jacobson,David,Jacobson,F,2025-01-11,RaceA,Hispanic,4.79,0,samantha89@example.net,Waitlisted,75299
CH_002228,FAM_000969,Reginald Barber,Reginald,Barber,F,2024-02-17,RaceC,Asian,2.82,0,christianbrown@example.net,Inactive,97333
CH_002229,FAM_002723,Michael Landry,Michael,Landry,M,2015-06-08,RaceA,Non-Hispanic,2.02,0,greenjohn@example.net,Inactive,30194
CH_002230,FAM_002252,Peter Howard,Peter,Howard,M,2015-10-16,RaceB,Asian,4.46,0,reginaldrogers@example.com,Waitlisted,21767
CH_002231,FAM_002398,Christopher Barnett,Christopher,Barnett,Other,2025-07-21,RaceB,White,4.36,1,gentrychristina@example.org,Inactive,69677
