employee_id,emp_name,emp_role,department,hire_date,contact_email,supervisor_name,Job_Search_Service_Used,Renewal_Flag,Industry
EMP_001150,Brian Johnson,Trainer,Operations,2025-05-16,tracywilliams@example.com,Debra Hanson,Workforce Center,0,Healthcare
EMP_001151,Brandy Anderson,Manager,Operations,2025-07-03,eric34@example.com,Michelle Rose,Workforce Center,1,Healthcare
EMP_001152,Jennifer Wright,Case Worker,Operations,2018-05-30,phamwilliam@example.net,Scott Frank,Online Portal,0,Technology
EMP_001153,Jose Macias,Trainer,Education,2023-09-14,sherry04@example.org,Mark Buck,Online Portal,0,Healthcare
EMP_001154,Andrew Hale,Trainer,Health,2025-06-10,smithkatherine@example.com,George Arias,None,0,Education
EMP_001155,Nicole Brooks,Administrator,Finance,2017-09-12,david62@example.net,Kristine Brown,Workforce Center,1,Retail
EMP_001156,Steven Crawford,Case Worker,Health,2024-12-02,crystal42@example.com,Julian Porter,None,0,Technology
EMP_001157,Jennifer Smith,Manager,Finance,2021-08-24,perezjason@example.org,Matthew Smith,None,0,Healthcare
EMP_001158,Justin Douglas,Mentor,Education,2018-11-15,meyerdonna@example.org,Earl Michael,None,1,Technology
EMP_001159,Reginald Morris,Case Worker,Operations,2018-06-18,rowlandtiffany@example.org,Paul Reid,None,1,Retail
EMP_001160,Crystal Washington,Administrator,Health,2021-09-14,dcoleman@example.net,David Rodriguez,Workforce Center,1,Technology
EMP_001161,David Hobbs,Mentor,Health,2024-04-04,katherinecurtis@example.net,Amanda Martinez,Online Portal,1,Healthcare
EMP_001162,Tyler Roth,Administrator,Education,2016-08-13,mark92@example.com,Kevin Turner,Online Portal,0,Retail
EMP_001163,Jessica Smith,Mentor,Health,2020-10-15,parkerjuan@example.org,Andre Villanueva,Workforce Center,1,Retail
EMP_001164,Amber Perry,Manager,Operations,2022-04-23,kelly85@example.net,Lauren Alexander,Online Portal,0,Education
EMP_001165,Philip Johnson,Mentor,Education,2019-10-04,youngomar@example.net,David Vargas,Online Portal,1,Retail
EMP_001166,Janice Walls,Mentor,Health,2017-06-11,portergabriel@example.net,Jennifer Ortiz,Workforce Center,0,Education
EMP_001167,Catherine Kidd,Mentor,Finance,2025-07-05,stevensmadeline@example.com,Caleb Henry,Online Portal,0,Healthcare
EMP_001168,Matthew Clayton,Case Worker,Operations,2018-02-16,jbrennan@example.net,Jacqueline Miller,Workforce Center,1,Education
EMP_001169,Tammy Clay,Trainer,Health,2017-03-05,hgilbert@example.com,James Jenkins,Online Portal,0,Healthcare
EMP_001170,Elizabeth Simmons,Manager,Finance,2015-11-30,jrowland@example.net,Mary Morris,Online Portal,0,Education
EMP_001171,David Reyes,Manager,Education,2016-06-20,cbennett@example.com,Mike Fleming,Online Portal,1,Retail
EMP_001172,Robert Meyers DDS,Case Worker,Finance,2020-12-06,ostevenson@example.org,Bruce Mitchell,Online Portal,0,Healthcare
EMP_001173,Kelly Richardson,Case Worker,Education,2024-06-19,umorales@example.com,Stephen Andrews,Online Portal,0,Education
EMP_001174,Jane Simpson,Manager,Finance,2020-08-28,charles58@example.org,Nicole Brown,None,0,Retail
EMP_001175,Ryan Eaton,Manager,Operations,2022-09-07,sylvia40@example.net,Nicole Velasquez,None,1,Healthcare
EMP_001176,Stephen Hanna,Administrator,Operations,2025-04-08,kiara17@example.org,Kristie Rogers,Online Portal,0,Healthcare
EMP_001177,Alejandra Suarez,Case Worker,Finance,2024-07-27,erinsanchez@example.com,Leslie Carter,Online Portal,1,Healthcare
EMP_001178,Wanda Austin,Trainer,Health,2017-01-01,carlossalazar@example.com,Lori Taylor,Online Portal,0,Technology
EMP_001179,Stephen Morrow,Trainer,Education,2017-12-04,osampson@example.org,Kayla Guzman,Online Portal,1,Technology
EMP_001180,Chad Vega,Manager,Education,2017-11-07,brandonstewart@example.net,Morgan Raymond,Workforce Center,1,Retail
EMP_001181,Chad Cooper,Case Worker,Finance,2024-12-27,johnsondeborah@example.net,Michael Mendez,Workforce Center,1,Technology
EMP_001182,Jason Lane,Case Worker,Finance,2025-05-27,ashleybailey@example.net,Jaclyn Porter,Workforce Center,1,Healthcare
EMP_001183,Mary Dyer,Administrator,Finance,2018-10-18,fwebster@example.net,Donna Lopez,Workforce Center,1,Technology
EMP_001184,Tammy Blanchard,Case Worker,Education,2022-08-11,jonesbrian@example.net,David Spence,Workforce Center,0,Retail
EMP_001185,Cameron Brown,Mentor,Education,2019-08-01,jtaylor@example.org,Christina Miranda,None,1,Retail
EMP_001186,Stephanie Strong,Manager,Finance,2023-01-04,fschwartz@example.net,Stephen Morris,Online Portal,1,Healthcare
EMP_001187,Robert Myers,Mentor,Finance,2025-06-24,davilakristen@example.org,Annette Mcbride,None,0,Retail
EMP_001188,Derek Sanchez,Mentor,Finance,2023-01-27,pettysamuel@example.org,Gary Rodriguez,Workforce Center,1,Healthcare
EMP_001189,Joshua Hansen,Administrator,Operations,2018-12-23,christopher01@example.org,Rebecca Henderson,Workforce Center,0,Retail
EMP_001190,Jennifer Wolfe,Administrator,Education,2025-02-25,shermannatasha@example.com,Erin Stokes,Workforce Center,1,Technology
EMP_001191,Joseph Lang,Case Worker,Operations,2025-01-13,bgentry@example.com,Dr. Jennifer Hebert,None,0,Education
EMP_001192,Ashley Edwards,Administrator,Operations,2022-02-06,gonzalezmark@example.net,Cheryl Herrera,None,1,Retail
EMP_001193,Mrs. Danielle Blair PhD,Administrator,Finance,2019-08-30,rubiosusan@example.com,William Hawkins,None,1,Retail
EMP_001194,Justin Montoya,Case Worker,Operations,2020-07-15,mccallpatrick@example.org,Daniel English,Online Portal,0,Retail
EMP_001195,Jason Shah,Mentor,Finance,2023-03-23,weeksryan@example.net,Laura Spencer,Workforce Center,1,Education
EMP_001196,Christina Schultz,Mentor,Finance,2018-11-06,fowlercarrie@example.org,Barbara Barker,None,0,Education
EMP_001197,Elizabeth Meadows,Trainer,Health,2021-07-15,lsmith@example.com,Tim Williamson,Online Portal,0,Education
EMP_001198,Alexandra Smith,Administrator,Health,2024-07-29,romanmatthew@example.net,Karen Thomas,Workforce Center,0,Education
EMP_001199,Ashley Lynch,Mentor,Operations,2023-09-21,cole04@example.net,Jeffrey Phillips,Online Portal,1,Technology
EMP_001200,Michele Perez,Trainer,Education,2018-05-04,cdaniels@example.net,Alex Chavez,Online Portal,0,Retail
EMP_001201,Donald Weber,Manager,Health,2018-08-20,zcampos@example.com,Kevin Wong,Online Portal,0,Education
EMP_001202,Patrick Valencia,Mentor,Finance,2023-05-24,whitechristopher@example.net,Barry James,Online Portal,0,Retail
EMP_001203,Elizabeth Reed,Mentor,Finance,2018-07-18,jacquelineramsey@example.org,Kyle Davis,Workforce Center,1,Education
EMP_001204,Sarah Moore,Administrator,Health,2021-06-15,cynthiaferrell@example.net,Tara Watson,Workforce Center,0,Education
EMP_001205,Diamond Carter,Case Worker,Education,2022-08-30,michelle52@example.net,Sara Warner,Online Portal,0,Retail
EMP_001206,Darrell Harris,Manager,Health,2023-12-16,sextonjeremy@example.net,Joshua Garcia,Online Portal,1,Education
EMP_001207,Kyle Walsh,Administrator,Education,2024-06-01,john89@example.net,Christine Gonzalez,Online Portal,0,Education
EMP_001208,Julie Conner,Case Worker,Health,2023-05-06,belllisa@example.org,Zachary Brandt,None,1,Education
EMP_001209,Steven Lindsey,Trainer,Finance,2021-04-11,stantonsummer@example.net,Michelle Morales,Online Portal,0,Education
EMP_001210,Mark Nelson,Manager,Finance,2017-11-15,mccartyregina@example.net,Jerry Hogan,Online Portal,1,Healthcare
EMP_001211,Kaylee Osborn,Case Worker,Finance,2021-08-04,jonathon10@example.com,Lori Johnson,None,1,Technology
EMP_001212,Sara Mcmahon,Mentor,Education,2020-04-01,owilson@example.com,Lisa Craig,Workforce Center,0,Healthcare
EMP_001213,Mrs. Alyssa Walters,Trainer,Health,2017-09-23,tina28@example.net,Philip Smith,None,1,Technology
EMP_001214,Robert Humphrey IV,Manager,Finance,2020-07-10,collinschad@example.com,James Serrano,None,0,Technology
EMP_001215,Christine Phelps,Case Worker,Health,2017-04-29,sherrera@example.org,Christopher Spencer,Online Portal,0,Healthcare
EMP_001216,Sara Harris,Manager,Health,2022-04-17,acostamichael@example.net,Ashley Martinez,None,0,Healthcare
EMP_001217,Monique Erickson,Manager,Operations,2016-12-01,aliciaweber@example.net,Russell Figueroa,None,0,Retail
EMP_001218,Molly Price,Mentor,Operations,2022-07-06,jeremy79@example.net,Heather Sanders,Online Portal,0,Healthcare
EMP_001219,Maria Thompson,Administrator,Finance,2023-01-18,gwatts@example.com,Joseph Nicholson,None,0,Healthcare
EMP_001220,Seth Stewart,Case Worker,Education,2022-09-13,henrylloyd@example.org,Nathan Mack,Workforce Center,0,Education
EMP_001221,Elizabeth Richards,Trainer,Education,2024-07-22,courtneysmith@example.com,Keith Lee,None,1,Healthcare
EMP_001222,Michael Ramsey,Mentor,Education,2025-08-22,shawnwaller@example.org,Anthony Bryant,Workforce Center,1,Healthcare
EMP_001223,Michael Kidd,Administrator,Health,2017-08-05,kevin77@example.net,Joan Pierce,Workforce Center,0,Technology
EMP_001224,Toni Erickson,Mentor,Education,2018-08-03,richardsonjuan@example.com,Barbara Blair,Workforce Center,1,Education
EMP_001225,Kim Campbell,Trainer,Health,2025-07-27,hebertsherri@example.org,Robert Mason,Workforce Center,0,Healthcare
EMP_001226,Jesse Miller,Manager,Health,2017-06-25,georgewilson@example.com,Samuel Cunningham,Online Portal,0,Education
EMP_001227,Aaron Simon,Mentor,Health,2016-12-03,markphillips@example.org,Holly Sims,None,0,Retail
EMP_001228,Jennifer Dominguez,Trainer,Operations,2020-08-21,allen31@example.net,Kyle Boyd,None,1,Healthcare
EMP_001229,Eric Key,Case Worker,Finance,2016-01-22,paynejesse@example.net,April Moore,Online Portal,1,Retail
EMP_001230,Thomas Travis,Trainer,Education,2017-03-23,adam65@example.net,Gina Lowery,Workforce Center,0,Retail
EMP_001231,Amber Hardy,Trainer,Education,2022-11-27,charlesjohnson@example.net,Lauren Mason,Online Portal,0,Education
EMP_001232,Jeffrey Rodriguez,Administrator,Education,2025-10-12,lucasbrandon@example.com,Kimberly Gonzales,Online Portal,1,Healthcare
EMP_001233,Michael Smith,Mentor,Health,2023-09-07,lucerojonathan@example.org,Jason Phillips,Workforce Center,0,Healthcare
EMP_001234,Jennifer Wall,Administrator,Health,2023-08-04,harrisonmatthew@example.com,Eric Harris,None,0,Technology
EMP_001235,Heather Rodriguez,Mentor,Education,2023-01-24,shannon15@example.net,Daniel Stone,None,0,Education
EMP_001236,Sabrina Pena,Administrator,Education,2019-06-02,johnfisher@example.net,Aaron Lopez,Online Portal,1,Technology
EMP_001237,Jessica Tran,Mentor,Education,2017-11-13,joseph10@example.com,Dr. Sandra Bryant MD,Online Portal,1,Education
EMP_001238,Tiffany Brown,Trainer,Health,2018-06-03,amanda58@example.com,Thomas Nicholson,Online Portal,1,Technology
EMP_001239,Kristi Dixon,Manager,Finance,2018-06-02,creed@example.org,Jasmine Kramer,Online Portal,1,Technology
EMP_001240,Sharon King,Administrator,Education,2016-05-11,collinssusan@example.com,Maurice Tapia,Online Portal,0,Technology
EMP_001241,Hannah Shaffer,Administrator,Finance,2016-11-06,peter02@example.net,Scott Mcfarland,Online Portal,1,Education
EMP_001242,Sheila Woods,Case Worker,Finance,2025-06-15,rpacheco@example.net,Sarah Petersen,None,1,Technology
EMP_001243,Anne Chase,Manager,Health,2018-10-22,tjohnson@example.net,Darlene Terry,Workforce Center,1,Retail
EMP_001244,Amanda Jackson,Manager,Finance,2024-06-19,hmatthews@example.net,Mrs. Andrea Clarke MD,None,0,Retail
EMP_001245,Krystal Levine,Trainer,Health,2018-08-08,imosley@example.net,Leslie Gregory,Online Portal,0,Healthcare
EMP_001246,Daniel Mcneil MD,Case Worker,Operations,2018-03-22,andres25@example.com,Amy Clarke,Online Portal,0,Education
EMP_001247,Brett Nunez,Trainer,Health,2016-06-30,rebeccawells@example.net,Julian Kelley,Online Portal,1,Technology
EMP_001248,Douglas Walker,Trainer,Operations,2023-10-25,vhines@example.com,Sharon Wilson,Online Portal,0,Retail
EMP_001249,Rose Weaver,Trainer,Education,2023-02-21,allenkimberly@example.net,Jacqueline Bailey,None,1,Technology
EMP_001250,Kayla Davis,Mentor,Education,2025-04-16,mccoynichole@example.org,Douglas Ford,Online Portal,1,Education
EMP_001251,Lance Kim,Case Worker,Education,2023-12-28,russell25@example.com,Todd Peters,Workforce Center,1,Education
EMP_001252,Walter Rodriguez,Mentor,Education,2020-04-13,hillrebecca@example.org,Hayden Campbell,None,1,Technology
EMP_001253,Troy Smith,Administrator,Education,2020-06-24,raymondgarcia@example.net,Deborah Carter,None,0,Healthcare
EMP_001254,Michael Robinson,Case Worker,Finance,2020-02-29,hooperryan@example.com,Melissa Gonzales,Workforce Center,0,Retail
EMP_001255,Stephanie Chapman,Trainer,Education,2018-12-12,davidmitchell@example.org,Christopher Nguyen,None,1,Retail
EMP_001256,Christopher Peters,Manager,Finance,2022-04-09,amandaroberts@example.org,Gabriel Ashley,None,0,Healthcare
EMP_001257,Steven Morris,Mentor,Health,2018-02-06,riveracynthia@example.com,Daniel Howard,Online Portal,0,Healthcare
EMP_001258,Rachel Wallace,Manager,Operations,2021-05-17,sthomas@example.net,Paul Johnson,Workforce Center,0,Retail
EMP_001259,Shelley Blake,Mentor,Health,2017-12-11,zmoreno@example.net,Charles Atkinson,Workforce Center,0,Technology
EMP_001260,Roy Henry,Case Worker,Education,2018-11-12,lwilliams@example.net,Kyle Beck,Online Portal,1,Retail
EMP_001261,David Bell,Case Worker,Health,2021-09-10,kirbycharles@example.org,George Jones,Workforce Center,1,Education
EMP_001262,Ashley Brennan,Case Worker,Education,2018-11-17,mbaker@example.net,Jesse Reed,Workforce Center,1,Healthcare
EMP_001263,Tina Morrow,Mentor,Operations,2025-05-09,reneehenson@example.com,Todd Soto,Online Portal,0,Healthcare
EMP_001264,Terry James,Trainer,Finance,2016-05-22,laurendoyle@example.net,Lisa Reyes,Workforce Center,1,Retail
EMP_001265,Christopher Ponce,Trainer,Finance,2023-05-21,kpowell@example.com,Jorge Ellis,None,1,Education
EMP_001266,Tara Hall,Trainer,Health,2021-02-01,aguilarchristopher@example.net,Susan Keith,None,1,Education
EMP_001267,Christopher Pacheco,Trainer,Health,2018-06-05,hayleywhite@example.com,Christopher Johnson,Online Portal,1,Education
EMP_001268,Laura Smith,Manager,Operations,2020-09-20,markbright@example.org,David Braun,Workforce Center,1,Retail
EMP_001269,Erica Freeman,Trainer,Finance,2016-03-04,sthompson@example.org,Kevin Hill,None,1,Retail
EMP_001270,Rebecca Kerr,Trainer,Education,2021-03-28,scunningham@example.org,Ashley Obrien,Workforce Center,0,Education
EMP_001271,Daniel Arnold,Administrator,Health,2025-07-30,benjaminkey@example.net,Deborah Rodriguez,Online Portal,0,Technology
EMP_001272,Matthew Donovan,Manager,Health,2022-02-04,mnelson@example.net,Daniel Stephens,Online Portal,1,Education
EMP_001273,Melinda Perez,Mentor,Operations,2016-12-17,ujohnson@example.net,Phillip Fox,Online Portal,0,Education
EMP_001274,Levi White,Trainer,Education,2018-12-10,beverly40@example.net,Teresa Blake,Online Portal,1,Retail
EMP_001275,Christopher Bates,Case Worker,Operations,2019-03-20,sjohnson@example.com,Joseph Hayes,Workforce Center,0,Healthcare
EMP_001276,Wayne George,Administrator,Health,2017-03-16,zachary09@example.net,Peter Obrien,None,1,Retail
EMP_001277,Mrs. Mary Sanford,Mentor,Health,2024-07-23,estradaruben@example.org,Jessica Maxwell,None,0,Healthcare
EMP_001278,Tiffany Hogan,Administrator,Operations,2023-08-15,jmorse@example.org,Rodney Arnold,Online Portal,1,Technology
EMP_001279,Karen Friedman,Administrator,Health,2020-09-09,elizabethbishop@example.org,Nathan Beasley,Online Portal,0,Technology
EMP_001280,Andrew Green,Administrator,Education,2020-06-16,ggreen@example.com,Keith Lee,Online Portal,0,Technology
EMP_001281,Steve Evans,Administrator,Education,2019-01-27,katiestewart@example.com,Carrie Rodriguez,None,0,Retail
EMP_001282,Devin Day,Trainer,Education,2018-07-27,nicholas17@example.net,Sarah Mckay,None,0,Retail
EMP_001283,Thomas Koch,Mentor,Education,2016-11-10,madisongibson@example.com,Jo Harris,Online Portal,0,Healthcare
EMP_001284,Elizabeth Leach,Case Worker,Education,2021-08-08,ecollins@example.com,Steven Barnett,None,0,Technology
EMP_001285,Debra Craig,Trainer,Health,2020-07-19,millercameron@example.net,Jackie Garcia,Workforce Center,1,Technology
EMP_001286,Vanessa Weaver,Manager,Operations,2024-07-29,piercedonald@example.com,Richard Hernandez,Online Portal,0,Retail
EMP_001287,Alejandro Green,Trainer,Finance,2016-11-17,timgardner@example.net,Jerry Lopez,None,1,Healthcare
EMP_001288,Michael Zimmerman,Case Worker,Health,2020-03-13,walkerjade@example.net,Anthony Joseph,Online Portal,1,Technology
EMP_001289,Shannon Riley,Case Worker,Health,2023-11-30,elizabeth81@example.com,Jennifer Larson,None,0,Technology
EMP_001290,Jasmine Hodges,Manager,Operations,2016-12-14,waustin@example.net,Leslie Hardy,None,1,Technology
EMP_001291,John Young,Administrator,Education,2023-02-12,timothy34@example.org,Robert Ward,Workforce Center,0,Technology
EMP_001292,Amber Myers,Administrator,Education,2025-09-27,kevin95@example.org,Mary Taylor,Online Portal,0,Technology
EMP_001293,Daniel Cherry,Case Worker,Operations,2016-05-20,keithwong@example.net,Robert Barr,Workforce Center,0,Retail
EMP_001294,Angela Walton,Case Worker,Health,2022-04-10,brenda70@example.net,Jason Barrett,None,1,Technology
EMP_001295,Johnny Martin,Trainer,Finance,2020-05-23,ymitchell@example.net,Jane Sandoval,Online Portal,0,Healthcare
EMP_001296,Derrick Thompson,Manager,Finance,2016-08-25,parksterrence@example.net,Adam Hudson,Online Portal,1,Retail
EMP_001297,Michael Allen,Mentor,Education,2017-02-06,alexander88@example.org,Matthew Thomas,Online Portal,1,Education
EMP_001298,Jaclyn Watkins,Mentor,Operations,2022-10-06,james56@example.org,Jonathon Thomas,Workforce Center,1,Education
EMP_001299,John Anderson,Case Worker,Operations,2020-03-10,padillathomas@example.net,James Jones,Workforce Center,1,Technology
EMP_001300,Todd Ramirez,Trainer,Finance,2020-01-18,olsenkaitlyn@example.net,Stephen Sanchez,Workforce Center,1,Education
EMP_001301,Samantha Simmons,Manager,Health,2023-01-25,caleb33@example.com,Jamie Ryan,None,1,Retail
EMP_001302,Richard Gutierrez,Manager,Operations,2022-02-18,samuel40@example.org,Ashley Kemp,None,0,Retail
EMP_001303,Christopher Bennett,Mentor,Health,2022-12-31,jose44@example.org,Justin Mccann,Online Portal,0,Healthcare
EMP_001304,Regina Jackson,Case Worker,Education,2019-10-19,grodgers@example.org,Anne Hunter,Workforce Center,1,Healthcare
EMP_001305,Nicole Brown,Mentor,Finance,2023-04-07,suarezdavid@example.com,Monique Jones,None,0,Education
EMP_001306,Laura Bell,Mentor,Health,2020-08-30,petersonnatasha@example.net,Becky Randolph,Workforce Center,0,Technology
EMP_001307,David Ramos,Case Worker,Health,2021-09-20,nunezjane@example.com,Rita Jackson,Online Portal,0,Education
EMP_001308,Benjamin Nelson,Manager,Operations,2024-04-08,kaylaschroeder@example.org,Nicholas Drake,Workforce Center,0,Education
EMP_001309,Dalton Reed,Case Worker,Operations,2018-05-20,noah30@example.com,Cheryl Thomas,None,1,Healthcare
EMP_001310,David Mullins,Trainer,Finance,2023-06-18,potterjoshua@example.com,Gregory Chavez,None,1,Healthcare
EMP_001311,Mrs. Connie Manning,Case Worker,Finance,2021-02-19,ajames@example.net,Ray Williams,Online Portal,0,Education
EMP_001312,Deborah Freeman,Mentor,Operations,2021-02-05,thomasmatthew@example.com,Joseph Reynolds,None,1,Technology
EMP_001313,Gary Ramirez,Mentor,Education,2020-05-10,garciawilliam@example.net,Wendy Alvarez,None,1,Retail
EMP_001314,Virginia Price,Manager,Finance,2022-02-15,emilyphillips@example.com,Melanie Decker,Workforce Center,1,Retail
EMP_001315,Susan Romero,Mentor,Operations,2016-12-26,walternichols@example.com,Danielle Johnson,Workforce Center,1,Technology
EMP_001316,Alexandria Dean,Manager,Finance,2020-06-03,rbarton@example.org,Linda Peterson,Workforce Center,0,Technology
EMP_001317,Mrs. Danielle Cooley,Case Worker,Education,2019-11-14,davenportjon@example.org,Marc Hurst,Online Portal,1,Retail
EMP_001318,Ashley Williams,Case Worker,Education,2023-12-16,hesterdillon@example.org,Christine Hicks,Online Portal,1,Technology
EMP_001319,Keith Coleman,Administrator,Health,2016-11-11,joshuahoover@example.org,Roberta Glover,Online Portal,1,Education
EMP_001320,Craig Rivera,Case Worker,Education,2020-01-13,aholmes@example.com,Jason Smith,None,1,Retail
EMP_001321,Brandon Villa,Case Worker,Finance,2021-12-02,daniel27@example.net,Charles Moore,None,0,Retail
EMP_001322,Cole Murphy,Mentor,Education,2021-06-08,youngjohn@example.net,Lisa King,None,0,Healthcare
EMP_001323,Lauren Wiggins,Case Worker,Finance,2024-07-30,david98@example.com,Anthony Stewart DDS,None,1,Education
EMP_001324,Laura Jackson,Manager,Finance,2021-08-23,christopher42@example.com,Sherri Moses,Online Portal,1,Technology
EMP_001325,Pamela Evans,Administrator,Health,2019-09-06,david46@example.com,Michael Singleton,Online Portal,0,Healthcare
EMP_001326,Elizabeth Williams,Trainer,Operations,2023-08-27,jessicasimmons@example.com,Raymond Stephens,Online Portal,1,Retail
EMP_001327,Scott Ortiz,Case Worker,Finance,2025-10-13,mpeters@example.org,Scott James,Online Portal,0,Healthcare
EMP_001328,Jessica Miranda,Trainer,Education,2023-07-05,kennedykristin@example.net,Amber Wall,None,1,Retail
EMP_001329,Ashley Davis,Administrator,Finance,2016-04-30,nwest@example.net,Lorraine Long,Workforce Center,1,Healthcare
EMP_001330,Jacob Mccullough,Manager,Finance,2025-06-07,knewton@example.org,Misty Johnson,Workforce Center,1,Technology
EMP_001331,Justin Carr,Trainer,Health,2017-06-03,kennethholland@example.net,Dr. Samuel Smith,None,0,Healthcare
EMP_001332,Christopher Campbell,Case Worker,Operations,2016-12-06,jonescharles@example.org,Joseph Sparks,Workforce Center,0,Technology
EMP_001333,Chad Jacobson,Case Worker,Health,2024-12-01,ldyer@example.com,Brian Beasley,Workforce Center,0,Healthcare
EMP_001334,Jeffrey Gutierrez,Trainer,Health,2018-01-03,steven64@example.net,Deanna Young,None,1,Education
EMP_001335,Misty Miller,Case Worker,Operations,2022-11-13,christinesparks@example.org,Phillip Jackson,Workforce Center,1,Education
EMP_001336,Christopher Lee,Administrator,Health,2019-12-24,katherinenorris@example.org,Anna Arnold,None,1,Retail
EMP_001337,Jesus Baker,Manager,Education,2017-03-27,robert75@example.com,Jerry Webb,None,1,Healthcare
EMP_001338,Amber Flynn,Case Worker,Health,2019-01-21,jeffrey10@example.org,Fernando Jenkins,Workforce Center,1,Technology
EMP_001339,Tom Gray,Manager,Health,2023-12-20,joseph31@example.org,Aaron Simmons,Workforce Center,1,Healthcare
EMP_001340,Kayla Lawson,Manager,Operations,2022-08-30,michaelfowler@example.net,Rebecca Williams,Online Portal,1,Technology
EMP_001341,Donald Horton,Administrator,Health,2020-02-14,medinajennifer@example.com,Brian Nguyen,None,1,Healthcare
EMP_001342,Traci Wells,Manager,Finance,2023-01-27,tracy17@example.com,Scott Smith,Online Portal,1,Healthcare
EMP_001343,Robert Spencer,Case Worker,Health,2022-07-22,reginald75@example.com,Rebecca Merritt,Workforce Center,1,Education
EMP_001344,Tyler Reese,Administrator,Education,2016-12-21,erin93@example.org,Allison Hudson,Workforce Center,1,Retail
EMP_001345,James Jenkins,Manager,Education,2020-06-02,pcarr@example.net,Heather Smith,None,0,Education
EMP_001346,Yvonne Li,Mentor,Operations,2016-07-11,lisapotts@example.com,Kelsey Lynch,None,0,Retail
EMP_001347,Tasha Franco,Mentor,Health,2022-06-18,kevin40@example.org,Kathleen Price,Online Portal,0,Retail
EMP_001348,Theresa Ortiz,Manager,Finance,2022-02-14,megan81@example.org,Victoria Smith,Workforce Center,1,Retail
EMP_001349,Stacy Hayes,Administrator,Education,2020-07-28,johnbarrett@example.org,Bryan Myers,None,0,Technology
EMP_001350,Lauren Adams,Manager,Health,2025-09-08,nicholasmcpherson@example.net,April West,Online Portal,1,Retail
EMP_001351,Denise Page,Trainer,Health,2016-09-10,qrobinson@example.org,Audrey Valencia,None,1,Healthcare
EMP_001352,Gina Ford,Trainer,Health,2024-06-29,joseph95@example.org,Eric Smith,None,0,Technology
EMP_001353,Gregory Guzman,Case Worker,Health,2018-02-24,juanmills@example.com,Michael Collins,None,1,Education
EMP_001354,Brandon Wilson,Manager,Operations,2016-12-30,jconley@example.org,Mr. David Harrell III,None,0,Healthcare
EMP_001355,Brandon Fleming,Trainer,Finance,2020-03-02,robertedwards@example.net,Russell Peterson,None,0,Retail
EMP_001356,Pamela Carrillo,Mentor,Finance,2024-05-19,allisonbonilla@example.com,Vickie Krause,None,0,Technology
EMP_001357,Christopher Nunez,Trainer,Operations,2017-12-20,ashley58@example.com,Michelle Price,None,0,Education
EMP_001358,Carolyn Colon,Case Worker,Education,2025-10-15,zvang@example.org,James Garcia,None,1,Retail
EMP_001359,Ashlee Hartman,Case Worker,Finance,2017-05-04,josephaguilar@example.net,Tara Lewis,Online Portal,1,Education
EMP_001360,Antonio Montgomery,Case Worker,Health,2023-12-31,joneskatie@example.net,Sherry Scott,None,0,Education
EMP_001361,Susan Martinez,Manager,Operations,2024-01-01,moodymichael@example.com,Jennifer Becker,None,0,Education
EMP_001362,Erik Woods,Trainer,Health,2022-11-07,leah84@example.org,John Kennedy,Online Portal,1,Education
EMP_001363,Timothy Harris,Administrator,Operations,2021-03-13,xdaniels@example.com,Keith Moore,Online Portal,0,Healthcare
EMP_001364,Austin Chambers,Administrator,Finance,2017-02-08,isabel02@example.org,Stacey Torres,Workforce Center,1,Healthcare
EMP_001365,Zachary Park,Mentor,Health,2024-09-28,ovillegas@example.com,Charles Sanchez,Online Portal,0,Technology
EMP_001366,Miss Amber Reese,Case Worker,Operations,2020-08-01,pageelizabeth@example.org,Stacey Cummings,None,1,Retail
EMP_001367,Shawn Cooper,Administrator,Finance,2018-11-14,olsonlisa@example.org,Bethany Castro,None,1,Retail
EMP_001368,Rachel Williams,Manager,Education,2024-05-29,danielwilson@example.net,Daniel Riley,Online Portal,0,Technology
EMP_001369,Donna Jarvis,Case Worker,Health,2022-01-22,barbarahughes@example.net,Adam Garcia,Online Portal,0,Technology
EMP_001370,Diana Carlson,Mentor,Finance,2025-01-16,rachel39@example.com,Juan Manning,Workforce Center,0,Technology
EMP_001371,Heather Harrell,Case Worker,Operations,2017-03-02,uolson@example.org,Hailey Thompson,Workforce Center,0,Technology
EMP_001372,Robert Crane,Mentor,Operations,2024-05-05,gabriel57@example.net,Suzanne Ramirez,Online Portal,1,Education
EMP_001373,Mark Wilson,Trainer,Education,2018-01-13,jordanlauren@example.org,Dana Mitchell,None,1,Education
EMP_001374,Judith Vaughn,Mentor,Education,2023-10-15,jacob73@example.org,Jason Mendoza,Online Portal,0,Retail
EMP_001375,Barbara Smith,Manager,Finance,2018-05-18,marshallmary@example.org,Kristi King,None,1,Healthcare
EMP_001376,Mr. Shawn Thomas MD,Manager,Education,2017-02-05,barberjacob@example.com,Michele Estrada,Online Portal,1,Technology
EMP_001377,Jesse Sanchez,Case Worker,Health,2022-05-03,mjensen@example.com,Jessica Hodge,None,1,Retail
EMP_001378,Tammie Costa,Mentor,Education,2017-02-15,xnicholson@example.net,Jamie Lucero,Workforce Center,1,Retail
EMP_001379,Rebecca Ingram,Mentor,Education,2018-09-21,mcgrathbilly@example.net,Whitney Everett,None,0,Education
